NUM;FECHA_CORTE;PERIODO;EMPRESA;TIPO_EMPRESA;PLAN;MODALIDAD_PLAN;ID_EQUIPO_MÓVIL;EQUIPO_MÓVIL;CAPACIDAD_GB;PANTALLA_PULGADAS;CÁMARA_PRINCIPAL;CÁMARA_FRONTAL;MARCA;PRECIO_SOLES
189;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;199;Moto Edge 30 Neo;128;6.280;64MP+13MP;32MP;Motorola;1499.00
190;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;199;Moto Edge 30 Neo;128;6.280;64MP+13MP;32MP;Motorola;1439.00
191;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;184;Moto E32;64;6.500;16MP+2MP+2MP;8MP;Motorola;629.00
192;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;184;Moto E32;64;6.500;16MP+2MP+2MP;8MP;Motorola;629.00
193;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;184;Moto E32;64;6.500;16MP+2MP+2MP;8MP;Motorola;609.00
194;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;184;Moto E32;64;6.500;16MP+2MP+2MP;8MP;Motorola;599.00
195;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;184;Moto E32;64;6.500;16MP+2MP+2MP;8MP;Motorola;589.00
196;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;184;Moto E32;64;6.500;16MP+2MP+2MP;8MP;Motorola;629.00
197;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;184;Moto E32;64;6.500;16MP+2MP+2MP;8MP;Motorola;629.00
198;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;184;Moto E32;64;6.500;16MP+2MP+2MP;8MP;Motorola;609.00
199;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;184;Moto E32;64;6.500;16MP+2MP+2MP;8MP;Motorola;599.00
200;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;184;Moto E32;64;6.500;16MP+2MP+2MP;8MP;Motorola;589.00
201;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;173;Moto G22;128;6.500;50MP+8MP+2MP+2MP;16MP;Motorola;649.00
202;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;173;Moto G22;128;6.500;50MP+8MP+2MP+2MP;16MP;Motorola;649.00
203;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;173;Moto G22;128;6.500;50MP+8MP+2MP+2MP;16MP;Motorola;639.00
204;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;173;Moto G22;128;6.500;50MP+8MP+2MP+2MP;16MP;Motorola;619.00
205;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;173;Moto G22;128;6.500;50MP+8MP+2MP+2MP;16MP;Motorola;599.00
206;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;173;Moto G22;128;6.500;50MP+8MP+2MP+2MP;16MP;Motorola;649.00
207;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;173;Moto G22;128;6.500;50MP+8MP+2MP+2MP;16MP;Motorola;649.00
208;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;173;Moto G22;128;6.500;50MP+8MP+2MP+2MP;16MP;Motorola;639.00
209;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;173;Moto G22;128;6.500;50MP+8MP+2MP+2MP;16MP;Motorola;619.00
210;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;173;Moto G22;128;6.500;50MP+8MP+2MP+2MP;16MP;Motorola;599.00
211;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;54;C20;32;6.517;5MP;5MP;Nokia;499.00
212;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;54;C20;32;6.517;5MP;5MP;Nokia;499.00
213;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;54;C20;32;6.517;5MP;5MP;Nokia;419.00
214;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;54;C20;32;6.517;5MP;5MP;Nokia;359.00
215;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;54;C20;32;6.517;5MP;5MP;Nokia;359.00
216;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;54;C20;32;6.517;5MP;5MP;Nokia;499.00
217;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;54;C20;32;6.517;5MP;5MP;Nokia;499.00
218;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;54;C20;32;6.517;5MP;5MP;Nokia;419.00
219;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;54;C20;32;6.517;5MP;5MP;Nokia;359.00
220;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;54;C20;32;6.517;5MP;5MP;Nokia;359.00
221;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;191;A77;128;6.560;50MP+2MP;8MP;Oppo;949.00
222;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;191;A77;128;6.560;50MP+2MP;8MP;Oppo;949.00
223;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;191;A77;128;6.560;50MP+2MP;8MP;Oppo;919.00
224;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;191;A77;128;6.560;50MP+2MP;8MP;Oppo;909.00
225;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;191;A77;128;6.560;50MP+2MP;8MP;Oppo;879.00
226;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;191;A77;128;6.560;50MP+2MP;8MP;Oppo;949.00
227;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;191;A77;128;6.560;50MP+2MP;8MP;Oppo;949.00
228;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;191;A77;128;6.560;50MP+2MP;8MP;Oppo;919.00
229;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;191;A77;128;6.560;50MP+2MP;8MP;Oppo;909.00
230;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;191;A77;128;6.560;50MP+2MP;8MP;Oppo;879.00
231;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;200;A57;128;6.560;13MP+2MP;8MP;Oppo;799.00
232;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;200;A57;128;6.560;13MP+2MP;8MP;Oppo;799.00
233;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;200;A57;128;6.560;13MP+2MP;8MP;Oppo;759.00
234;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;200;A57;128;6.560;13MP+2MP;8MP;Oppo;749.00
235;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;200;A57;128;6.560;13MP+2MP;8MP;Oppo;719.00
236;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;200;A57;128;6.560;13MP+2MP;8MP;Oppo;799.00
237;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;200;A57;128;6.560;13MP+2MP;8MP;Oppo;799.00
238;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;200;A57;128;6.560;13MP+2MP;8MP;Oppo;759.00
239;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;200;A57;128;6.560;13MP+2MP;8MP;Oppo;749.00
240;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;200;A57;128;6.560;13MP+2MP;8MP;Oppo;719.00
241;20240617;202303;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;186;Reno 7;128;6.430;64MP+2MP+2MP;32MP;Oppo;1869.00
242;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;186;Reno 7;128;6.430;64MP+2MP+2MP;32MP;Oppo;1509.00
243;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;186;Reno 7;128;6.430;64MP+2MP+2MP;32MP;Oppo;1509.00
244;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;186;Reno 7;128;6.430;64MP+2MP+2MP;32MP;Oppo;1469.00
245;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;186;Reno 7;128;6.430;64MP+2MP+2MP;32MP;Oppo;1459.00
246;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;186;Reno 7;128;6.430;64MP+2MP+2MP;32MP;Oppo;1409.00
247;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;186;Reno 7;128;6.430;64MP+2MP+2MP;32MP;Oppo;1509.00
248;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;186;Reno 7;128;6.430;64MP+2MP+2MP;32MP;Oppo;1509.00
249;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;186;Reno 7;128;6.430;64MP+2MP+2MP;32MP;Oppo;1469.00
250;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;186;Reno 7;128;6.430;64MP+2MP+2MP;32MP;Oppo;1459.00
251;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;186;Reno 7;128;6.430;64MP+2MP+2MP;32MP;Oppo;1409.00
252;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;222;A17;64;6.560;50MP+2MP;5MP;Oppo;589.00
253;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;222;A17;64;6.560;50MP+2MP;5MP;Oppo;589.00
254;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;222;A17;64;6.560;50MP+2MP;5MP;Oppo;579.00
255;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;222;A17;64;6.560;50MP+2MP;5MP;Oppo;569.00
256;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;222;A17;64;6.560;50MP+2MP;5MP;Oppo;539.00
257;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;222;A17;64;6.560;50MP+2MP;5MP;Oppo;589.00
258;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;222;A17;64;6.560;50MP+2MP;5MP;Oppo;589.00
259;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;222;A17;64;6.560;50MP+2MP;5MP;Oppo;579.00
260;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;222;A17;64;6.560;50MP+2MP;5MP;Oppo;569.00
261;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;222;A17;64;6.560;50MP+2MP;5MP;Oppo;539.00
262;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;223;9;128;6.430;108MP+8MP+2MP;16MP;Realme;1259.00
263;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;223;9;128;6.430;108MP+8MP+2MP;16MP;Realme;1259.00
264;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;223;9;128;6.430;108MP+8MP+2MP;16MP;Realme;1229.00
265;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;223;9;128;6.430;108MP+8MP+2MP;16MP;Realme;1199.00
266;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;223;9;128;6.430;108MP+8MP+2MP;16MP;Realme;1199.00
267;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;223;9;128;6.430;108MP+8MP+2MP;16MP;Realme;1259.00
268;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;223;9;128;6.430;108MP+8MP+2MP;16MP;Realme;1259.00
269;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;223;9;128;6.430;108MP+8MP+2MP;16MP;Realme;1229.00
270;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;223;9;128;6.430;108MP+8MP+2MP;16MP;Realme;1199.00
271;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;223;9;128;6.430;108MP+8MP+2MP;16MP;Realme;1199.00
272;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;188;C35;128;6.580;50MP+2MP;8MP;Realme;839.00
273;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;188;C35;128;6.580;50MP+2MP;8MP;Realme;839.00
274;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;188;C35;128;6.580;50MP+2MP;8MP;Realme;819.00
275;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;188;C35;128;6.580;50MP+2MP;8MP;Realme;809.00
276;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;188;C35;128;6.580;50MP+2MP;8MP;Realme;789.00
277;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;188;C35;128;6.580;50MP+2MP;8MP;Realme;839.00
278;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;188;C35;128;6.580;50MP+2MP;8MP;Realme;839.00
279;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;188;C35;128;6.580;50MP+2MP;8MP;Realme;819.00
280;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;188;C35;128;6.580;50MP+2MP;8MP;Realme;809.00
281;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;188;C35;128;6.580;50MP+2MP;8MP;Realme;789.00
282;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;127;C11;32;6.500;5MP;8MP;Realme;449.00
283;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;127;C11;32;6.500;5MP;8MP;Realme;449.00
284;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;127;C11;32;6.500;5MP;8MP;Realme;439.00
285;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;127;C11;32;6.500;5MP;8MP;Realme;429.00
286;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;127;C11;32;6.500;5MP;8MP;Realme;419.00
287;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;127;C11;32;6.500;5MP;8MP;Realme;449.00
288;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;127;C11;32;6.500;5MP;8MP;Realme;449.00
289;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;127;C11;32;6.500;5MP;8MP;Realme;439.00
290;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;127;C11;32;6.500;5MP;8MP;Realme;429.00
291;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;127;C11;32;6.500;5MP;8MP;Realme;419.00
292;20240617;202303;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;164;Galaxy A53;128;6.600;64MP+12MP+5MP+5MP;32MP;Samsung;2209.00
293;20240617;202303;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;73;Galaxy A52s ;128;6.500;64MP+12MP+5MP+5MP;32MP;Samsung;1029.00
294;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;68;Galaxy A22;64;6.400;48MP+8MP+2MP+2MP;13MP;Samsung;589.00
295;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;68;Galaxy A22;64;6.400;48MP+8MP+2MP+2MP;13MP;Samsung;589.00
296;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;68;Galaxy A22;64;6.400;48MP+8MP+2MP+2MP;13MP;Samsung;579.00
297;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;68;Galaxy A22;64;6.400;48MP+8MP+2MP+2MP;13MP;Samsung;569.00
298;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;68;Galaxy A22;64;6.400;48MP+8MP+2MP+2MP;13MP;Samsung;539.00
299;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;68;Galaxy A22;64;6.400;48MP+8MP+2MP+2MP;13MP;Samsung;589.00
300;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;68;Galaxy A22;64;6.400;48MP+8MP+2MP+2MP;13MP;Samsung;589.00
301;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;68;Galaxy A22;64;6.400;48MP+8MP+2MP+2MP;13MP;Samsung;579.00
302;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;68;Galaxy A22;64;6.400;48MP+8MP+2MP+2MP;13MP;Samsung;569.00
303;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;68;Galaxy A22;64;6.400;48MP+8MP+2MP+2MP;13MP;Samsung;539.00
304;20240617;202303;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;2949.00
305;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;2529.00
306;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;2529.00
307;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;2459.00
308;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;2439.00
309;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;2349.00
310;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;2529.00
311;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;2529.00
312;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;2459.00
313;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;2439.00
314;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;2349.00
315;20240617;202303;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;619.00
316;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;559.00
317;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;559.00
318;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;539.00
319;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;529.00
320;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;509.00
321;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;559.00
322;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;559.00
323;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;539.00
324;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;529.00
325;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;509.00
326;20240617;202303;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;151;Galaxy A03;32;6.500;48MP+2MP;5MP;Samsung;3729.00
327;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;151;Galaxy A03;32;6.500;48MP+2MP;5MP;Samsung;2989.00
328;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;151;Galaxy A03;32;6.500;48MP+2MP;5MP;Samsung;2989.00
329;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;151;Galaxy A03;32;6.500;48MP+2MP;5MP;Samsung;2899.00
330;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;151;Galaxy A03;32;6.500;48MP+2MP;5MP;Samsung;2869.00
331;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;151;Galaxy A03;32;6.500;48MP+2MP;5MP;Samsung;2769.00
332;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;151;Galaxy A03;32;6.500;48MP+2MP;5MP;Samsung;2989.00
333;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;151;Galaxy A03;32;6.500;48MP+2MP;5MP;Samsung;2989.00
334;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;151;Galaxy A03;32;6.500;48MP+2MP;5MP;Samsung;2899.00
335;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;151;Galaxy A03;32;6.500;48MP+2MP;5MP;Samsung;2869.00
336;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;151;Galaxy A03;32;6.500;48MP+2MP;5MP;Samsung;2769.00
337;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;152;Galaxy S22;128;6.100;50MP+10MP+12MP;10MP;Samsung;3559.00
338;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;152;Galaxy S22;128;6.100;50MP+10MP+12MP;10MP;Samsung;3559.00
339;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;152;Galaxy S22;128;6.100;50MP+10MP+12MP;10MP;Samsung;3449.00
340;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;152;Galaxy S22;128;6.100;50MP+10MP+12MP;10MP;Samsung;3409.00
341;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;152;Galaxy S22;128;6.100;50MP+10MP+12MP;10MP;Samsung;3299.00
342;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;152;Galaxy S22;128;6.100;50MP+10MP+12MP;10MP;Samsung;3559.00
343;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;152;Galaxy S22;128;6.100;50MP+10MP+12MP;10MP;Samsung;3559.00
344;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;152;Galaxy S22;128;6.100;50MP+10MP+12MP;10MP;Samsung;3449.00
345;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;152;Galaxy S22;128;6.100;50MP+10MP+12MP;10MP;Samsung;3409.00
346;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;152;Galaxy S22;128;6.100;50MP+10MP+12MP;10MP;Samsung;3299.00
347;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;153;Galaxy S22 Plus;128;6.600;50MP+10MP+12MP;10MP;Samsung;4499.00
348;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;153;Galaxy S22 Plus;128;6.600;50MP+10MP+12MP;10MP;Samsung;4499.00
349;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;153;Galaxy S22 Plus;128;6.600;50MP+10MP+12MP;10MP;Samsung;4379.00
350;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;153;Galaxy S22 Plus;128;6.600;50MP+10MP+12MP;10MP;Samsung;4339.00
351;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;153;Galaxy S22 Plus;128;6.600;50MP+10MP+12MP;10MP;Samsung;4219.00
352;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;153;Galaxy S22 Plus;128;6.600;50MP+10MP+12MP;10MP;Samsung;4499.00
353;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;153;Galaxy S22 Plus;128;6.600;50MP+10MP+12MP;10MP;Samsung;4499.00
354;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;153;Galaxy S22 Plus;128;6.600;50MP+10MP+12MP;10MP;Samsung;4379.00
355;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;153;Galaxy S22 Plus;128;6.600;50MP+10MP+12MP;10MP;Samsung;4339.00
356;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;153;Galaxy S22 Plus;128;6.600;50MP+10MP+12MP;10MP;Samsung;4219.00
357;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;154;Galaxy S22 Ultra;128;6.800;108MP+10MP+12MP+10MP;40MP;Samsung;689.00
358;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;154;Galaxy S22 Ultra;128;6.800;108MP+10MP+12MP+10MP;40MP;Samsung;689.00
359;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;154;Galaxy S22 Ultra;128;6.800;108MP+10MP+12MP+10MP;40MP;Samsung;669.00
360;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;154;Galaxy S22 Ultra;128;6.800;108MP+10MP+12MP+10MP;40MP;Samsung;659.00
361;20240617;202303;Movistar;Empresa Operadora;99.90;Portabilidad;154;Galaxy S22 Ultra;128;6.800;108MP+10MP+12MP+10MP;40MP;Samsung;629.00
362;20240617;202303;Movistar;Empresa Operadora;29.90;Renovación;154;Galaxy S22 Ultra;128;6.800;108MP+10MP+12MP+10MP;40MP;Samsung;689.00
363;20240617;202303;Movistar;Empresa Operadora;39.90;Renovación;154;Galaxy S22 Ultra;128;6.800;108MP+10MP+12MP+10MP;40MP;Samsung;689.00
364;20240617;202303;Movistar;Empresa Operadora;55.90;Renovación;154;Galaxy S22 Ultra;128;6.800;108MP+10MP+12MP+10MP;40MP;Samsung;669.00
365;20240617;202303;Movistar;Empresa Operadora;69.90;Renovación;154;Galaxy S22 Ultra;128;6.800;108MP+10MP+12MP+10MP;40MP;Samsung;659.00
366;20240617;202303;Movistar;Empresa Operadora;99.90;Renovación;154;Galaxy S22 Ultra;128;6.800;108MP+10MP+12MP+10MP;40MP;Samsung;629.00
367;20240617;202303;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;163;Galaxy A13;64;6.600;50MP+5MP+2MP+2MP;8MP;Samsung;2059.00
368;20240617;202303;Movistar;Empresa Operadora;29.90;Portabilidad;163;Galaxy A13;64;6.600;50MP+5MP+2MP+2MP;8MP;Samsung;1809.00
369;20240617;202303;Movistar;Empresa Operadora;39.90;Portabilidad;163;Galaxy A13;64;6.600;50MP+5MP+2MP+2MP;8MP;Samsung;1809.00
370;20240617;202303;Movistar;Empresa Operadora;55.90;Portabilidad;163;Galaxy A13;64;6.600;50MP+5MP+2MP+2MP;8MP;Samsung;1769.00
371;20240617;202303;Movistar;Empresa Operadora;69.90;Portabilidad;163;Galaxy A13;64;6.600;50MP+5MP+2MP+2MP;8MP;Samsung;1749.00
